Domain Code,Domain,AreaCode,AreaName,ElementCode,ElementName,ItemCode,ItemName,Year,Unit,Value,Flag,FlagD
"OA,""Annual population"",""57"",""Belarus"",""511"",""Total Population - Both sexes"",""3010"",""Population - Est. & Proj."",""2002"",""1000"",""9853.00"","""",""Official data"""
"OA,""Annual population"",""57"",""Belarus"",""511"",""Total Population - Both sexes"",""3010"",""Population - Est. & Proj."",""2003"",""1000"",""9784.00"","""",""Official data"""
"OA,""Annual population"",""57"",""Belarus"",""511"",""Total Population - Both sexes"",""3010"",""Population - Est. & Proj."",""2004"",""1000"",""9720.00"","""",""Official data"""
"OA,""Annual population"",""57"",""Belarus"",""511"",""Total Population - Both sexes"",""3010"",""Population - Est. & Proj."",""2005"",""1000"",""9665.00"","""",""Official data"""
"OA,""Annual population"",""57"",""Belarus"",""511"",""Total Population - Both sexes"",""3010"",""Population - Est. & Proj."",""2006"",""1000"",""9620.00"","""",""Official data"""
"OA,""Annual population"",""57"",""Belarus"",""511"",""Total Population - Both sexes"",""3010"",""Population - Est. & Proj."",""2007"",""1000"",""9585.00"","""",""Official data"""
"OA,""Annual population"",""57"",""Belarus"",""511"",""Total Population - Both sexes"",""3010"",""Population - Est. & Proj."",""2008"",""1000"",""9556.00"","""",""Official data"""
"OA,""Annual population"",""57"",""Belarus"",""511"",""Total Population - Both sexes"",""3010"",""Population - Est. & Proj."",""2009"",""1000"",""9526.00"","""",""Official data"""
"OA,""Annual population"",""57"",""Belarus"",""511"",""Total Population - Both sexes"",""3010"",""Population - Est. & Proj."",""2010"",""1000"",""9491.00"","""",""Official data"""
"OA,""Annual population"",""57"",""Belarus"",""511"",""Total Population - Both sexes"",""3010"",""Population - Est. & Proj."",""2011"",""1000"",""9450.00"","""",""Official data"""
"OA,""Annual population"",""58"",""Ecuador"",""511"",""Total Population - Both sexes"",""3010"",""Population - Est. & Proj."",""1990"",""1000"",""10124.00"","""",""Official data"""
"OA,""Annual population"",""58"",""Ecuador"",""511"",""Total Population - Both sexes"",""3010"",""Population - Est. & Proj."",""1991"",""1000"",""10361.00"","""",""Official data"""
"OA,""Annual population"",""58"",""Ecuador"",""511"",""Total Population - Both sexes"",""3010"",""Population - Est. & Proj."",""1992"",""1000"",""10598.00"","""",""Official data"""
"OA,""Annual population"",""58"",""Ecuador"",""511"",""Total Population - Both sexes"",""3010"",""Population - Est. & Proj."",""1993"",""1000"",""10836.00"","""",""Official data"""
"OA,""Annual population"",""58"",""Ecuador"",""511"",""Total Population - Both sexes"",""3010"",""Population - Est. & Proj."",""1994"",""1000"",""11075.00"","""",""Official data"""
"OA,""Annual population"",""58"",""Ecuador"",""511"",""Total Population - Both sexes"",""3010"",""Population - Est. & Proj."",""1995"",""1000"",""11316.00"","""",""Official data"""
"OA,""Annual population"",""58"",""Ecuador"",""511"",""Total Population - Both sexes"",""3010"",""Population - Est. & Proj."",""1996"",""1000"",""11557.00"","""",""Official data"""
"OA,""Annual population"",""58"",""Ecuador"",""511"",""Total Population - Both sexes"",""3010"",""Population - Est. & Proj."",""1997"",""1000"",""11799.00"","""",""Official data"""
"OA,""Annual population"",""58"",""Ecuador"",""511"",""Total Population - Both sexes"",""3010"",""Population - Est. & Proj."",""1998"",""1000"",""12042.00"","""",""Official data"""
"OA,""Annual population"",""58"",""Ecuador"",""511"",""Total Population - Both sexes"",""3010"",""Population - Est. & Proj."",""1999"",""1000"",""12287.00"","""",""Official data"""
"OA,""Annual population"",""58"",""Ecuador"",""511"",""Total Population - Both sexes"",""3010"",""Population - Est. & Proj."",""2000"",""1000"",""12533.00"","""",""Official data"""
"OA,""Annual population"",""58"",""Ecuador"",""511"",""Total Population - Both sexes"",""3010"",""Population - Est. & Proj."",""2001"",""1000"",""12781.00"","""",""Official data"""
"OA,""Annual population"",""58"",""Ecuador"",""511"",""Total Population - Both sexes"",""3010"",""Population - Est. & Proj."",""2002"",""1000"",""13030.00"","""",""Official data"""
"OA,""Annual population"",""58"",""Ecuador"",""511"",""Total Population - Both sexes"",""3010"",""Population - Est. & Proj."",""2003"",""1000"",""13280.00"","""",""Official data"""
"OA,""Annual population"",""58"",""Ecuador"",""511"",""Total Population - Both sexes"",""3010"",""Population - Est. & Proj."",""2004"",""1000"",""13529.00"","""",""Official data"""
"OA,""Annual population"",""58"",""Ecuador"",""511"",""Total Population - Both sexes"",""3010"",""Population - Est. & Proj."",""2005"",""1000"",""13777.00"","""",""Official data"""
"OA,""Annual population"",""58"",""Ecuador"",""511"",""Total Population - Both sexes"",""3010"",""Population - Est. & Proj."",""2006"",""1000"",""14024.00"","""",""Official data"""
"OA,""Annual population"",""58"",""Ecuador"",""511"",""Total Population - Both sexes"",""3010"",""Population - Est. & Proj."",""2007"",""1000"",""14268.00"","""",""Official data"""
"OA,""Annual population"",""58"",""Ecuador"",""511"",""Total Population - Both sexes"",""3010"",""Population - Est. & Proj."",""2008"",""1000"",""14512.00"","""",""Official data"""
"OA,""Annual population"",""58"",""Ecuador"",""511"",""Total Population - Both sexes"",""3010"",""Population - Est. & Proj."",""2009"",""1000"",""14756.00"","""",""Official data"""
"OA,""Annual population"",""58"",""Ecuador"",""511"",""Total Population - Both sexes"",""3010"",""Population - Est. & Proj."",""2010"",""1000"",""15001.00"","""",""Official data"""
"OA,""Annual population"",""58"",""Ecuador"",""511"",""Total Population - Both sexes"",""3010"",""Population - Est. & Proj."",""2011"",""1000"",""15246.00"","""",""Official data"""
"OA,""Annual population"",""59"",""Egypt"",""511"",""Total Population - Both sexes"",""3010"",""Population - Est. & Proj."",""1990"",""1000"",""56337.00"","""",""Official data"""
"OA,""Annual population"",""59"",""Egypt"",""511"",""Total Population - Both sexes"",""3010"",""Population - Est. & Proj."",""1991"",""1000"",""57388.00"","""",""Official data"""
"OA,""Annual population"",""59"",""Egypt"",""511"",""Total Population - Both sexes"",""3010"",""Population - Est. & Proj."",""1992"",""1000"",""58371.00"","""",""Official data"""
"OA,""Annual population"",""59"",""Egypt"",""511"",""Total Population - Both sexes"",""3010"",""Population - Est. & Proj."",""1993"",""1000"",""59308.00"","""",""Official data"""
"OA,""Annual population"",""59"",""Egypt"",""511"",""Total Population - Both sexes"",""3010"",""Population - Est. & Proj."",""1994"",""1000"",""60232.00"","""",""Official data"""
"OA,""Annual population"",""59"",""Egypt"",""511"",""Total Population - Both sexes"",""3010"",""Population - Est. & Proj."",""1995"",""1000"",""61168.00"","""",""Official data"""
"OA,""Annual population"",""59"",""Egypt"",""511"",""Total Population - Both sexes"",""3010"",""Population - Est. & Proj."",""1996"",""1000"",""62124.00"","""",""Official data"""
"OA,""Annual population"",""59"",""Egypt"",""511"",""Total Population - Both sexes"",""3010"",""Population - Est. & Proj."",""1997"",""1000"",""63094.00"","""",""Official data"""
"OA,""Annual population"",""59"",""Egypt"",""511"",""Total Population - Both sexes"",""3010"",""Population - Est. & Proj."",""1998"",""1000"",""64084.00"","""",""Official data"""
"OA,""Annual population"",""59"",""Egypt"",""511"",""Total Population - Both sexes"",""3010"",""Population - Est. & Proj."",""1999"",""1000"",""65098.00"","""",""Official data"""
"OA,""Annual population"",""59"",""Egypt"",""511"",""Total Population - Both sexes"",""3010"",""Population - Est. & Proj."",""2000"",""1000"",""66137.00"","""",""Official data"""
"OA,""Annual population"",""59"",""Egypt"",""511"",""Total Population - Both sexes"",""3010"",""Population - Est. & Proj."",""2001"",""1000"",""67204.00"","""",""Official data"""
"OA,""Annual population"",""59"",""Egypt"",""511"",""Total Population - Both sexes"",""3010"",""Population - Est. & Proj."",""2002"",""1000"",""68303.00"","""",""Official data"""
"OA,""Annual population"",""59"",""Egypt"",""511"",""Total Population - Both sexes"",""3010"",""Population - Est. & Proj."",""2003"",""1000"",""69432.00"","""",""Official data"""
"OA,""Annual population"",""59"",""Egypt"",""511"",""Total Population - Both sexes"",""3010"",""Population - Est. & Proj."",""2004"",""1000"",""70591.00"","""",""Official data"""
"OA,""Annual population"",""59"",""Egypt"",""511"",""Total Population - Both sexes"",""3010"",""Population - Est. & Proj."",""2005"",""1000"",""71778.00"","""",""Official data"""
"OA,""Annual population"",""59"",""Egypt"",""511"",""Total Population - Both sexes"",""3010"",""Population - Est. & Proj."",""2006"",""1000"",""72991.00"","""",""Official data"""
"OA,""Annual population"",""59"",""Egypt"",""511"",""Total Population - Both sexes"",""3010"",""Population - Est. & Proj."",""2007"",""1000"",""74230.00"","""",""Official data"""
"OA,""Annual population"",""59"",""Egypt"",""511"",""Total Population - Both sexes"",""3010"",""Population - Est. & Proj."",""2008"",""1000"",""75492.00"","""",""Official data"""
"OA,""Annual population"",""59"",""Egypt"",""511"",""Total Population - Both sexes"",""3010"",""Population - Est. & Proj."",""2009"",""1000"",""76775.00"","""",""Official data"""
"OA,""Annual population"",""59"",""Egypt"",""511"",""Total Population - Both sexes"",""3010"",""Population - Est. & Proj."",""2010"",""1000"",""78076.00"","""",""Official data"""
"OA,""Annual population"",""59"",""Egypt"",""511"",""Total Population - Both sexes"",""3010"",""Population - Est. & Proj."",""2011"",""1000"",""79392.00"","""",""Official data"""
"OA,""Annual population"",""60"",""El Salvador"",""511"",""Total Population - Both sexes"",""3010"",""Population - Est. & Proj."",""1990"",""1000"",""5344.00"","""",""Official data"""
"OA,""Annual population"",""60"",""El Salvador"",""511"",""Total Population - Both sexes"",""3010"",""Population - Est. & Proj."",""1991"",""1000"",""5425.00"","""",""Official data"""
"OA,""Annual population"",""60"",""El Salvador"",""511"",""Total Population - Both sexes"",""3010"",""Population - Est. & Proj."",""1992"",""1000"",""5511.00"","""",""Official data"""
"OA,""Annual population"",""60"",""El Salvador"",""511"",""Total Population - Both sexes"",""3010"",""Population - Est. & Proj."",""1993"",""1000"",""5597.00"","""",""Official data"""
"OA,""Annual population"",""60"",""El Salvador"",""511"",""Total Population - Both sexes"",""3010"",""Population - Est. & Proj."",""1994"",""1000"",""5678.00"","""",""Official data"""
"OA,""Annual population"",""60"",""El Salvador"",""511"",""Total Population - Both sexes"",""3010"",""Population - Est. & Proj."",""1995"",""1000"",""5748.00"","""",""Official data"""
"OA,""Annual population"",""60"",""El Salvador"",""511"",""Total Population - Both sexes"",""3010"",""Population - Est. & Proj."",""1996"",""1000"",""5807.00"","""",""Official data"""
"OA,""Annual population"",""60"",""El Salvador"",""511"",""Total Population - Both sexes"",""3010"",""Population - Est. & Proj."",""1997"",""1000"",""5855.00"","""",""Official data"""
"OA,""Annual population"",""60"",""El Salvador"",""511"",""Total Population - Both sexes"",""3010"",""Population - Est. & Proj."",""1998"",""1000"",""5895.00"","""",""Official data"""
"OA,""Annual population"",""60"",""El Salvador"",""511"",""Total Population - Both sexes"",""3010"",""Population - Est. & Proj."",""1999"",""1000"",""5929.00"","""",""Official data"""
"OA,""Annual population"",""60"",""El Salvador"",""511"",""Total Population - Both sexes"",""3010"",""Population - Est. & Proj."",""2000"",""1000"",""5959.00"","""",""Official data"""
"OA,""Annual population"",""60"",""El Salvador"",""511"",""Total Population - Both sexes"",""3010"",""Population - Est. & Proj."",""2001"",""1000"",""5985.00"","""",""Official data"""
"OA,""Annual population"",""60"",""El Salvador"",""511"",""Total Population - Both sexes"",""3010"",""Population - Est. & Proj."",""2002"",""1000"",""6008.00"","""",""Official data"""
"OA,""Annual population"",""60"",""El Salvador"",""511"",""Total Population - Both sexes"",""3010"",""Population - Est. & Proj."",""2003"",""1000"",""6029.00"","""",""Official data"""
"OA,""Annual population"",""60"",""El Salvador"",""511"",""Total Population - Both sexes"",""3010"",""Population - Est. & Proj."",""2004"",""1000"",""6050.00"","""",""Official data"""
"OA,""Annual population"",""60"",""El Salvador"",""511"",""Total Population - Both sexes"",""3010"",""Population - Est. & Proj."",""2005"",""1000"",""6073.00"","""",""Official data"""
"OA,""Annual population"",""60"",""El Salvador"",""511"",""Total Population - Both sexes"",""3010"",""Population - Est. & Proj."",""2006"",""1000"",""6097.00"","""",""Official data"""
"OA,""Annual population"",""60"",""El Salvador"",""511"",""Total Population - Both sexes"",""3010"",""Population - Est. & Proj."",""2007"",""1000"",""6123.00"","""",""Official data"""
"OA,""Annual population"",""60"",""El Salvador"",""511"",""Total Population - Both sexes"",""3010"",""Population - Est. & Proj."",""2008"",""1000"",""6152.00"","""",""Official data"""
"OA,""Annual population"",""60"",""El Salvador"",""511"",""Total Population - Both sexes"",""3010"",""Population - Est. & Proj."",""2009"",""1000"",""6183.00"","""",""Official data"""
"OA,""Annual population"",""60"",""El Salvador"",""511"",""Total Population - Both sexes"",""3010"",""Population - Est. & Proj."",""2010"",""1000"",""6218.00"","""",""Official data"""
"OA,""Annual population"",""60"",""El Salvador"",""511"",""Total Population - Both sexes"",""3010"",""Population - Est. & Proj."",""2011"",""1000"",""6256.00"","""",""Official data"""
"OA,""Annual population"",""61"",""Equatorial Guinea"",""511"",""Total Population - Both sexes"",""3010"",""Population - Est. & Proj."",""1990"",""1000"",""374.00"","""",""Official data"""
"OA,""Annual population"",""61"",""Equatorial Guinea"",""511"",""Total Population - Both sexes"",""3010"",""Population - Est. & Proj."",""1991"",""1000"",""386.00"","""",""Official data"""
"OA,""Annual population"",""61"",""Equatorial Guinea"",""511"",""Total Population - Both sexes"",""3010"",""Population - Est. & Proj."",""1992"",""1000"",""400.00"","""",""Official data"""
"OA,""Annual population"",""61"",""Equatorial Guinea"",""511"",""Total Population - Both sexes"",""3010"",""Population - Est. & Proj."",""1993"",""1000"",""413.00"","""",""Official data"""
"OA,""Annual population"",""61"",""Equatorial Guinea"",""511"",""Total Population - Both sexes"",""3010"",""Population - Est. & Proj."",""1994"",""1000"",""428.00"","""",""Official data"""
"OA,""Annual population"",""61"",""Equatorial Guinea"",""511"",""Total Population - Both sexes"",""3010"",""Population - Est. & Proj."",""1995"",""1000"",""442.00"","""",""Official data"""
"OA,""Annual population"",""61"",""Equatorial Guinea"",""511"",""Total Population - Both sexes"",""3010"",""Population - Est. & Proj."",""1996"",""1000"",""456.00"","""",""Official data"""
"OA,""Annual population"",""61"",""Equatorial Guinea"",""511"",""Total Population - Both sexes"",""3010"",""Population - Est. & Proj."",""1997"",""1000"",""471.00"","""",""Official data"""
"OA,""Annual population"",""61"",""Equatorial Guinea"",""511"",""Total Population - Both sexes"",""3010"",""Population - Est. & Proj."",""1998"",""1000"",""487.00"","""",""Official data"""
"OA,""Annual population"",""61"",""Equatorial Guinea"",""511"",""Total Population - Both sexes"",""3010"",""Population - Est. & Proj."",""1999"",""1000"",""502.00"","""",""Official data"""
"OA,""Annual population"",""61"",""Equatorial Guinea"",""511"",""Total Population - Both sexes"",""3010"",""Population - Est. & Proj."",""2000"",""1000"",""518.00"","""",""Official data"""
"OA,""Annual population"",""61"",""Equatorial Guinea"",""511"",""Total Population - Both sexes"",""3010"",""Population - Est. & Proj."",""2001"",""1000"",""535.00"","""",""Official data"""
"OA,""Annual population"",""61"",""Equatorial Guinea"",""511"",""Total Population - Both sexes"",""3010"",""Population - Est. & Proj."",""2002"",""1000"",""551.00"","""",""Official data"""
"OA,""Annual population"",""61"",""Equatorial Guinea"",""511"",""Total Population - Both sexes"",""3010"",""Population - Est. & Proj."",""2003"",""1000"",""569.00"","""",""Official data"""
"OA,""Annual population"",""61"",""Equatorial Guinea"",""511"",""Total Population - Both sexes"",""3010"",""Population - Est. & Proj."",""2004"",""1000"",""586.00"","""",""Official data"""
"OA,""Annual population"",""61"",""Equatorial Guinea"",""511"",""Total Population - Both sexes"",""3010"",""Population - Est. & Proj."",""2005"",""1000"",""604.00"","""",""Official data"""
"OA,""Annual population"",""61"",""Equatorial Guinea"",""511"",""Total Population - Both sexes"",""3010"",""Population - Est. & Proj."",""2006"",""1000"",""622.00"","""",""Official data"""
"OA,""Annual population"",""61"",""Equatorial Guinea"",""511"",""Total Population - Both sexes"",""3010"",""Population - Est. & Proj."",""2007"",""1000"",""640.00"","""",""Official data"""
"OA,""Annual population"",""61"",""Equatorial Guinea"",""511"",""Total Population - Both sexes"",""3010"",""Population - Est. & Proj."",""2008"",""1000"",""658.00"","""",""Official data"""
"OA,""Annual population"",""61"",""Equatorial Guinea"",""511"",""Total Population - Both sexes"",""3010"",""Population - Est. & Proj."",""2009"",""1000"",""677.00"","""",""Official data"""
"OA,""Annual population"",""61"",""Equatorial Guinea"",""511"",""Total Population - Both sexes"",""3010"",""Population - Est. & Proj."",""2010"",""1000"",""696.00"","""",""Official data"""
"OA,""Annual population"",""61"",""Equatorial Guinea"",""511"",""Total Population - Both sexes"",""3010"",""Population - Est. & Proj."",""2011"",""1000"",""716.00"","""",""Official data"""
"OA,""Annual population"",""62"",""Ethiopia PDR"",""511"",""Total Population - Both sexes"",""3010"",""Population - Est. & Proj."",""1990"",""1000"",""51315.00"","""",""Official data"""
"OA,""Annual population"",""62"",""Ethiopia PDR"",""511"",""Total Population - Both sexes"",""3010"",""Population - Est. & Proj."",""1991"",""1000"",""53056.00"","""",""Official data"""
"OA,""Annual population"",""62"",""Ethiopia PDR"",""511"",""Total Population - Both sexes"",""3010"",""Population - Est. & Proj."",""1992"",""1000"",""54858.00"","""",""Official data"""
"OA,""Annual population"",""63"",""Estonia"",""511"",""Total Population - Both sexes"",""3010"",""Population - Est. & Proj."",""1992"",""1000"",""1523.00"","""",""Official data"""
"OA,""Annual population"",""63"",""Estonia"",""511"",""Total Population - Both sexes"",""3010"",""Population - Est. & Proj."",""1993"",""1000"",""1491.00"","""",""Official data"""
"OA,""Annual population"",""63"",""Estonia"",""511"",""Total Population - Both sexes"",""3010"",""Population - Est. & Proj."",""1994"",""1000"",""1460.00"","""",""Official data"""
"OA,""Annual population"",""63"",""Estonia"",""511"",""Total Population - Both sexes"",""3010"",""Population - Est. & Proj."",""1995"",""1000"",""1433.00"","""",""Official data"""
"OA,""Annual population"",""63"",""Estonia"",""511"",""Total Population - Both sexes"",""3010"",""Population - Est. & Proj."",""1996"",""1000"",""1413.00"","""",""Official data"""
"OA,""Annual population"",""63"",""Estonia"",""511"",""Total Population - Both sexes"",""3010"",""Population - Est. & Proj."",""1997"",""1000"",""1397.00"","""",""Official data"""
"OA,""Annual population"",""63"",""Estonia"",""511"",""Total Population - Both sexes"",""3010"",""Population - Est. & Proj."",""1998"",""1000"",""1386.00"","""",""Official data"""
"OA,""Annual population"",""63"",""Estonia"",""511"",""Total Population - Both sexes"",""3010"",""Population - Est. & Proj."",""1999"",""1000"",""1376.00"","""",""Official data"""
"OA,""Annual population"",""63"",""Estonia"",""511"",""Total Population - Both sexes"",""3010"",""Population - Est. & Proj."",""2000"",""1000"",""1366.00"","""",""Official data"""
"OA,""Annual population"",""63"",""Estonia"",""511"",""Total Population - Both sexes"",""3010"",""Population - Est. & Proj."",""2001"",""1000"",""1357.00"","""",""Official data"""
"OA,""Annual population"",""63"",""Estonia"",""511"",""Total Population - Both sexes"",""3010"",""Population - Est. & Proj."",""2002"",""1000"",""1348.00"","""",""Official data"""
"OA,""Annual population"",""63"",""Estonia"",""511"",""Total Population - Both sexes"",""3010"",""Population - Est. & Proj."",""2003"",""1000"",""1339.00"","""",""Official data"""
"OA,""Annual population"",""63"",""Estonia"",""511"",""Total Population - Both sexes"",""3010"",""Population - Est. & Proj."",""2004"",""1000"",""1332.00"","""",""Official data"""
"OA,""Annual population"",""63"",""Estonia"",""511"",""Total Population - Both sexes"",""3010"",""Population - Est. & Proj."",""2005"",""1000"",""1325.00"","""",""Official data"""
"OA,""Annual population"",""63"",""Estonia"",""511"",""Total Population - Both sexes"",""3010"",""Population - Est. & Proj."",""2006"",""1000"",""1319.00"","""",""Official data"""
"OA,""Annual population"",""63"",""Estonia"",""511"",""Total Population - Both sexes"",""3010"",""Population - Est. & Proj."",""2007"",""1000"",""1313.00"","""",""Official data"""
"OA,""Annual population"",""63"",""Estonia"",""511"",""Total Population - Both sexes"",""3010"",""Population - Est. & Proj."",""2008"",""1000"",""1308.00"","""",""Official data"""
"OA,""Annual population"",""63"",""Estonia"",""511"",""Total Population - Both sexes"",""3010"",""Population - Est. & Proj."",""2009"",""1000"",""1303.00"","""",""Official data"""
"OA,""Annual population"",""63"",""Estonia"",""511"",""Total Population - Both sexes"",""3010"",""Population - Est. & Proj."",""2010"",""1000"",""1299.00"","""",""Official data"""
"OA,""Annual population"",""63"",""Estonia"",""511"",""Total Population - Both sexes"",""3010"",""Population - Est. & Proj."",""2011"",""1000"",""1294.00"","""",""Official data"""
"OA,""Annual population"",""64"",""Faroe Islands"",""511"",""Total Population - Both sexes"",""3010"",""Population - Est. & Proj."",""1990"",""1000"",""48.00"","""",""Official data"""
"OA,""Annual population"",""64"",""Faroe Islands"",""511"",""Total Population - Both sexes"",""3010"",""Population - Est. & Proj."",""1991"",""1000"",""47.00"","""",""Official data"""
"OA,""Annual population"",""64"",""Faroe Islands"",""511"",""Total Population - Both sexes"",""3010"",""Population - Est. & Proj."",""1992"",""1000"",""47.00"","""",""Official data"""
"OA,""Annual population"",""64"",""Faroe Islands"",""511"",""Total Population - Both sexes"",""3010"",""Population - Est. & Proj."",""1993"",""1000"",""46.00"","""",""Official data"""
"OA,""Annual population"",""64"",""Faroe Islands"",""511"",""Total Population - Both sexes"",""3010"",""Population - Est. & Proj."",""1994"",""1000"",""45.00"","""",""Official data"""
"OA,""Annual population"",""64"",""Faroe Islands"",""511"",""Total Population - Both sexes"",""3010"",""Population - Est. & Proj."",""1995"",""1000"",""44.00"","""",""Official data"""
"OA,""Annual population"",""64"",""Faroe Islands"",""511"",""Total Population - Both sexes"",""3010"",""Population - Est. & Proj."",""1996"",""1000"",""44.00"","""",""Official data"""
"OA,""Annual population"",""64"",""Faroe Islands"",""511"",""Total Population - Both sexes"",""3010"",""Population - Est. & Proj."",""1997"",""1000"",""44.00"","""",""Official data"""
"OA,""Annual population"",""64"",""Faroe Islands"",""511"",""Total Population - Both sexes"",""3010"",""Population - Est. & Proj."",""1998"",""1000"",""45.00"","""",""Official data"""
"OA,""Annual population"",""64"",""Faroe Islands"",""511"",""Total Population - Both sexes"",""3010"",""Population - Est. & Proj."",""1999"",""1000"",""46.00"","""",""Official data"""
"OA,""Annual population"",""64"",""Faroe Islands"",""511"",""Total Population - Both sexes"",""3010"",""Population - Est. & Proj."",""2000"",""1000"",""46.00"","""",""Official data"""
"OA,""Annual population"",""64"",""Faroe Islands"",""511"",""Total Population - Both sexes"",""3010"",""Population - Est. & Proj."",""2001"",""1000"",""47.00"","""",""Official data"""
"OA,""Annual population"",""64"",""Faroe Islands"",""511"",""Total Population - Both sexes"",""3010"",""Population - Est. & Proj."",""2002"",""1000"",""48.00"","""",""Official data"""
"OA,""Annual population"",""64"",""Faroe Islands"",""511"",""Total Population - Both sexes"",""3010"",""Population - Est. & Proj."",""2003"",""1000"",""48.00"","""",""Official data"""
"OA,""Annual population"",""64"",""Faroe Islands"",""511"",""Total Population - Both sexes"",""3010"",""Population - Est. & Proj."",""2004"",""1000"",""49.00"","""",""Official data"""
"OA,""Annual population"",""64"",""Faroe Islands"",""511"",""Total Population - Both sexes"",""3010"",""Population - Est. & Proj."",""2005"",""1000"",""49.00"","""",""Official data"""
"OA,""Annual population"",""64"",""Faroe Islands"",""511"",""Total Population - Both sexes"",""3010"",""Population - Est. & Proj."",""2006"",""1000"",""49.00"","""",""Official data"""
"OA,""Annual population"",""64"",""Faroe Islands"",""511"",""Total Population - Both sexes"",""3010"",""Population - Est. & Proj."",""2007"",""1000"",""50.00"","""",""Official data"""
"OA,""Annual population"",""64"",""Faroe Islands"",""511"",""Total Population - Both sexes"",""3010"",""Population - Est. & Proj."",""2008"",""1000"",""50.00"","""",""Official data"""
"OA,""Annual population"",""64"",""Faroe Islands"",""511"",""Total Population - Both sexes"",""3010"",""Population - Est. & Proj."",""2009"",""1000"",""50.00"","""",""Official data"""
"OA,""Annual population"",""64"",""Faroe Islands"",""511"",""Total Population - Both sexes"",""3010"",""Population - Est. & Proj."",""2010"",""1000"",""50.00"","""",""Official data"""
"OA,""Annual population"",""64"",""Faroe Islands"",""511"",""Total Population - Both sexes"",""3010"",""Population - Est. & Proj."",""2011"",""1000"",""50.00"","""",""Official data"""
"OA,""Annual population"",""65"",""Falkland Islands (Malvinas)"",""511"",""Total Population - Both sexes"",""3010"",""Population - Est. & Proj."",""1990"",""1000"",""2.00"","""",""Official data"""
"OA,""Annual population"",""65"",""Falkland Islands (Malvinas)"",""511"",""Total Population - Both sexes"",""3010"",""Population - Est. & Proj."",""1991"",""1000"",""2.00"","""",""Official data"""
"OA,""Annual population"",""65"",""Falkland Islands (Malvinas)"",""511"",""Total Population - Both sexes"",""3010"",""Population - Est. & Proj."",""1992"",""1000"",""2.00"","""",""Official data"""
"OA,""Annual population"",""65"",""Falkland Islands (Malvinas)"",""511"",""Total Population - Both sexes"",""3010"",""Population - Est. & Proj."",""1993"",""1000"",""2.00"","""",""Official data"""
"OA,""Annual population"",""65"",""Falkland Islands (Malvinas)"",""511"",""Total Population - Both sexes"",""3010"",""Population - Est. & Proj."",""1994"",""1000"",""2.00"","""",""Official data"""
"OA,""Annual population"",""65"",""Falkland Islands (Malvinas)"",""511"",""Total Population - Both sexes"",""3010"",""Population - Est. & Proj."",""1995"",""1000"",""2.00"","""",""Official data"""
"OA,""Annual population"",""65"",""Falkland Islands (Malvinas)"",""511"",""Total Population - Both sexes"",""3010"",""Population - Est. & Proj."",""1996"",""1000"",""3.00"","""",""Official data"""
"OA,""Annual population"",""65"",""Falkland Islands (Malvinas)"",""511"",""Total Population - Both sexes"",""3010"",""Population - Est. & Proj."",""1997"",""1000"",""3.00"","""",""Official data"""
"OA,""Annual population"",""65"",""Falkland Islands (Malvinas)"",""511"",""Total Population - Both sexes"",""3010"",""Population - Est. & Proj."",""1998"",""1000"",""3.00"","""",""Official data"""
"OA,""Annual population"",""65"",""Falkland Islands (Malvinas)"",""511"",""Total Population - Both sexes"",""3010"",""Population - Est. & Proj."",""1999"",""1000"",""3.00"","""",""Official data"""
"OA,""Annual population"",""65"",""Falkland Islands (Malvinas)"",""511"",""Total Population - Both sexes"",""3010"",""Population - Est. & Proj."",""2000"",""1000"",""3.00"","""",""Official data"""
"OA,""Annual population"",""65"",""Falkland Islands (Malvinas)"",""511"",""Total Population - Both sexes"",""3010"",""Population - Est. & Proj."",""2001"",""1000"",""3.00"","""",""Official data"""
"OA,""Annual population"",""65"",""Falkland Islands (Malvinas)"",""511"",""Total Population - Both sexes"",""3010"",""Population - Est. & Proj."",""2002"",""1000"",""3.00"","""",""Official data"""
"OA,""Annual population"",""65"",""Falkland Islands (Malvinas)"",""511"",""Total Population - Both sexes"",""3010"",""Population - Est. & Proj."",""2003"",""1000"",""3.00"","""",""Official data"""
"OA,""Annual population"",""65"",""Falkland Islands (Malvinas)"",""511"",""Total Population - Both sexes"",""3010"",""Population - Est. & Proj."",""2004"",""1000"",""3.00"","""",""Official data"""
"OA,""Annual population"",""65"",""Falkland Islands (Malvinas)"",""511"",""Total Population - Both sexes"",""3010"",""Population - Est. & Proj."",""2005"",""1000"",""3.00"","""",""Official data"""
"OA,""Annual population"",""65"",""Falkland Islands (Malvinas)"",""511"",""Total Population - Both sexes"",""3010"",""Population - Est. & Proj."",""2006"",""1000"",""3.00"","""",""Official data"""
"OA,""Annual population"",""65"",""Falkland Islands (Malvinas)"",""511"",""Total Population - Both sexes"",""3010"",""Population - Est. & Proj."",""2007"",""1000"",""3.00"","""",""Official data"""
"OA,""Annual population"",""65"",""Falkland Islands (Malvinas)"",""511"",""Total Population - Both sexes"",""3010"",""Population - Est. & Proj."",""2008"",""1000"",""3.00"","""",""Official data"""
"OA,""Annual population"",""65"",""Falkland Islands (Malvinas)"",""511"",""Total Population - Both sexes"",""3010"",""Population - Est. & Proj."",""2009"",""1000"",""3.00"","""",""Official data"""
